INLINE gCharacterDataFE7,Name,Description,ID,Support Class,Portrait,Map Portrait,Affinity,Unit Sort Order,Lv,HP,Atk,Skl,Spd,Def,Res,Luck,Con,Sword,Lance,Axe,Bow,Staff,Anima,Light,Dark,HP Growth,Atk Growth,Skl Growth,Spd Growth,Def Growth,Res Growth,Luck Growth,N/A,N/A,N/A,N/A,N/A,CharClassAbility,Support Data Ptr,N/A (Conversation Group),N/A,N/A,N/A
0x9B -,0x267,0x0,0x9b,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0x9C -,0x267,0x0,0x9c,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0x9D -,0x267,0x0,0x9d,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0x9E -,0x267,0x0,0x9e,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0x9F -,0x267,0x0,0x9f,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA0 -,0x267,0x0,0xa0,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA1 -,0x267,0x0,0xa1,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA2 -,0x267,0x0,0xa2,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA3 -,0x267,0x0,0xa3,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA4 -,0x267,0x0,0xa4,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA5 -,0x267,0x0,0xa5,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA6 -,0x267,0x0,0xa6,0x41,0x0,0x3,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA7 Mercenary (Ch 9A),0x253,0x2ab,0xa7,0xf,0x0,0x6,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA8 Mercenary (Ch 10A),0x251,0x2af,0xa8,0xf,0x0,0x6,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xA9 Remnant/Merc (Ch 13A),0x252,0x2b0,0xa9,0xf,0x0,0x6,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xAA Monster,0x255,0x2b1,0xaa,0x52,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xAB Monster,0x255,0x2b1,0xab,0x53,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xAC Monster,0x255,0x2b1,0xac,0x54,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xAD Monster,0x255,0x2b1,0xad,0x55,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xAE Monster,0x255,0x2b1,0xae,0x56,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xAF Monster,0x255,0x2b1,0xaf,0x57,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB0 Monster,0x255,0x2b1,0xb0,0x58,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB1 Monster,0x255,0x2b1,0xb1,0x59,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB2 Monster,0x255,0x2b1,0xb2,0x5a,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB3 Monster,0x255,0x2b1,0xb3,0x5b,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB4 Monster,0x255,0x2b1,0xb4,0x5c,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB5 Monster,0x255,0x2b1,0xb5,0x5d,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB6 Monster,0x255,0x2b1,0xb6,0x5e,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB7 Monster,0x255,0x2b1,0xb7,0x5f,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB8 Monster,0x255,0x2b1,0xb8,0x60,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xB9 Monster,0x255,0x2b1,0xb9,0x61,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xBA Monster (Gorgon Egg?),0x256,0x2b1,0xba,0x62,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,100,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xBB Monster,0x255,0x2b1,0xbb,0x63,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xBC Monster,0x255,0x2b1,0xbc,0x64,0x0,0x4,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xBD Monster (Dracozombie?),0x255,0x2b1,0xbd,0x65,0x0,0x1,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xBE Demon King,0x25a,0x2b2,0xbe,0x66,0x0,0x4,DarkAffinity,0x0,20,0,0,0,0,0,0,10,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,60,20,30,35,15,15,25,0x0,0x0,0x0,0x0,0x0,IsBoss,0x0,0x0,0x0,0x0,0x0
0xBF -,0x267,0x0,0xbf,0x41,0x0,0x0,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC0 Frelian,0x262,0x2ba,0xc0,0x13,0x0,0x2,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC1 Frelian,0x262,0x2ba,0xc1,0x5,0x0,0x2,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC2 -,0x267,0x0,0xc2,0x41,0x0,0x0,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC3 -,0x267,0x0,0xc3,0x41,0x0,0x0,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC4 -,0x267,0x0,0xc4,0x41,0x0,0x0,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC5 Fado (Renais),0x25b,0x2b3,0xc5,0x27,0x51,0x0,FireAffinity,0x0,5,13,8,6,8,2,12,10,3,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC6 -,0x267,0x0,0xc6,0x41,0x0,0x0,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC7 Hayden (Frelia),0x25c,0x2b4,0xc7,0x73,0x52,0x0,AnimaAffinity,0x0,1,0,0,0,0,0,0,0,1,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC8 Mansel (Rausten),0x25e,0x2b5,0xc8,0x7a,0x53,0x0,LightAffinity,0x0,17,11,11,3,2,5,8,17,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xC9 Klimt (Carcino),0x25d,0x2b6,0xc9,0x2b,0x54,0x0,AnimaAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xCA Dara (Caer Pelyn),0x25f,0x2b7,0xca,0x2f,0x55,0x0,DarkAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xCB Ismaire (Jehanna),0x260,0x2b8,0xcb,0x74,0x56,0x0,WindAffinity,0x0,4,14,10,9,11,4,12,12,0,ARank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,75,30,60,55,20,25,30,0x0,0x0,0x0,0x0,0x0,IsFemale,0x0,0x0,0x0,0x0,0x0
0xCC Pegasus Messenger,0x261,0x2b9,0xcc,0x48,0x69,0x0,WindAffinity,0x0,1,3,2,2,5,0,2,7,0,NoRank,DRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,IsFemale,0x0,0x0,0x0,0x0,0x0
0xCD Rausten Knight,0x263,0x2bb,0xcd,0x9,0x0,0x2,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xCE Rausten Knight,0x263,0x2bb,0xce,0x9,0x0,0x2,NoAffinity,0x0,1,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,85,40,50,45,25,25,20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xCF -,0x267,0x0,0xcf,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD0 -,0x267,0x0,0xd0,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD1 -,0x267,0x0,0xd1,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD2 -,0x267,0x0,0xd2,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD3 -,0x267,0x0,0xd3,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD4 -,0x267,0x0,0xd4,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD5 -,0x267,0x0,0xd5,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD6 -,0x267,0x0,0xd6,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD7 -,0x267,0x0,0xd7,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD8 -,0x267,0x0,0xd8,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xD9 -,0x267,0x0,0xd9,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xDA -,0x267,0x0,0xda,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xDB -,0x267,0x0,0xdb,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xDC -,0x267,0x0,0xdc,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xDD -,0x267,0x0,0xdd,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xDE -,0x267,0x0,0xde,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xDF -,0x267,0x0,0xdf,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE0 -,0x267,0x0,0xe0,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE1 -,0x267,0x0,0xe1,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE2 -,0x267,0x0,0xe2,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE3 -,0x267,0x0,0xe3,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE4 -,0x267,0x0,0xe4,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE5 -,0x267,0x0,0xe5,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE6 -,0x267,0x0,0xe6,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE7 -,0x267,0x0,0xe7,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE8 -,0x267,0x0,0xe8,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xE9 -,0x267,0x0,0xe9,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xEA -,0x267,0x0,0xea,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xEB -,0x267,0x0,0xeb,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xEC -,0x267,0x0,0xec,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xED -,0x267,0x0,0xed,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xEE -,0x267,0x0,0xee,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
0xEF -,0x267,0x0,0xef,0x41,0x0,0x0,NoAffinity,0x0,0,0,0,0,0,0,0,0,0,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,NoRank,0,0,0,0,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0
